student_id,tenth_percentage,twelfth_percentage,cgpa,active_backlogs,aptitude_score,coding_score,dsa_score,dbms_score,os_score,oops_score,sql_score,python_score,communication_score,projects_count,project_quality_score,certifications_count,internship_count,hackathon_count,mock_interview_score,learning_hours_per_week,placement_status,company_track
S04046,63,60,8.93,0,52,80,49,81,32,37,21,22,25,3,96,3,3,3,50,10,0,Not_Placed
S04047,57,85,6.91,0,78,50,94,80,59,22,69,20,27,5,83,8,0,2,21,30,0,Not_Placed
S04048,69,84,7.13,0,21,48,48,99,80,85,63,23,58,3,68,4,1,4,79,9,0,Not_Placed
S04049,90,60,8.73,0,33,95,36,40,96,73,32,67,64,0,74,1,3,3,59,2,0,Not_Placed
S04050,67,76,6.12,0,84,72,80,24,88,79,38,95,76,7,93,1,0,2,81,31,1,Product_Ready
S04051,59,78,5.74,2,46,51,33,60,85,23,30,67,56,4,92,9,2,1,66,28,0,Not_Placed
S04052,66,66,7.68,1,54,32,75,88,62,78,31,48,24,0,83,2,2,1,25,22,0,Not_Placed
S04053,89,69,9.14,3,24,56,25,61,70,35,95,92,86,0,49,7,1,1,58,8,0,Not_Placed
S04054,63,70,9.01,0,63,54,70,27,90,56,24,95,40,3,24,6,0,0,44,20,0,Not_Placed
S04055,56,66,7.52,0,67,50,77,80,63,28,40,73,90,4,32,3,3,4,65,27,1,Service_Ready
S04056,87,94,5.8,0,98,22,78,37,43,80,76,63,66,7,56,4,0,4,49,16,1,Service_Ready
S04057,94,66,6.84,0,66,66,50,96,34,73,88,61,81,0,31,0,0,4,56,10,1,Service_Ready
S04058,59,61,7.93,0,26,24,71,94,56,79,55,20,20,5,79,8,0,4,60,27,0,Not_Placed
S04059,90,83,6.6,0,61,21,66,39,49,49,20,77,86,6,64,7,1,0,67,16,1,Service_Ready
S04060,95,70,6.12,0,61,31,79,83,23,58,38,81,64,4,50,0,2,1,67,21,1,Service_Ready
S04061,74,86,7.21,1,38,32,39,95,68,45,54,60,29,3,43,8,3,4,50,12,0,Not_Placed
S04062,63,76,8.01,0,80,99,93,53,81,98,64,24,70,0,77,2,2,1,66,33,1,Service_Ready
S04063,81,90,6.27,0,88,22,59,79,89,98,89,42,79,5,58,7,3,4,64,23,1,Service_Ready
S04064,56,68,9.0,0,56,21,93,88,51,85,76,80,24,4,37,7,3,3,75,5,0,Not_Placed
S04065,71,96,8.04,0,98,80,44,80,29,99,23,50,51,7,78,1,3,4,94,9,1,Service_Ready
S04066,55,56,9.47,2,61,44,72,28,61,47,56,80,78,7,60,8,1,4,43,2,1,Service_Ready
S04067,70,78,8.23,0,82,84,77,95,65,47,99,78,23,6,60,0,3,5,30,21,1,Product_Ready
S04068,80,61,8.18,0,83,77,23,91,33,42,55,43,40,6,66,4,2,1,23,5,0,Not_Placed
S04069,73,80,6.24,0,81,53,53,21,62,91,68,40,31,3,20,9,2,0,25,34,0,Not_Placed
S04070,97,67,6.01,3,83,53,51,84,71,93,85,23,44,7,82,7,3,4,75,24,0,Not_Placed
S04071,74,57,6.85,1,70,44,99,60,24,83,25,95,65,6,57,4,0,1,22,8,0,Not_Placed
S04072,80,66,6.82,2,84,81,73,72,28,20,34,55,29,6,69,2,3,4,35,16,1,Product_Ready
S04073,95,93,9.92,0,86,75,43,86,59,82,88,78,80,3,95,3,3,0,26,27,1,Service_Ready
S04074,80,74,6.73,0,25,39,61,82,60,91,26,90,48,2,35,1,1,3,96,32,0,Not_Placed
S04075,57,84,6.28,0,96,94,26,46,26,27,61,45,80,3,98,6,2,2,93,3,1,Service_Ready
S04076,84,91,5.58,0,62,68,23,48,91,53,28,77,93,7,75,5,0,3,80,10,1,Service_Ready
S04077,69,96,5.93,1,85,67,89,52,57,20,74,74,29,3,74,7,3,3,70,9,0,Not_Placed
S04078,83,73,5.83,0,24,68,74,65,34,91,58,41,81,4,93,3,2,4,42,33,0,Not_Placed
S04079,78,58,9.32,0,30,44,45,58,75,70,52,39,71,1,64,3,3,4,78,4,0,Not_Placed
S04080,71,61,8.91,0,45,50,50,99,79,20,65,53,73,2,60,2,0,1,57,3,0,Not_Placed
S04081,83,73,8.01,0,69,97,53,23,80,89,28,71,50,5,87,0,3,5,78,14,1,Service_Ready
S04082,69,87,8.43,2,84,73,50,68,41,48,84,67,85,0,40,4,1,0,51,10,1,Service_Ready
S04083,59,94,6.15,0,48,95,27,62,34,53,54,52,40,5,38,1,0,2,52,27,0,Not_Placed
S04084,96,81,7.23,0,50,24,30,91,45,79,65,31,32,1,27,9,0,5,84,10,0,Not_Placed
S04085,58,87,7.55,0,90,74,76,76,58,47,45,92,89,5,92,0,3,1,30,34,1,Product_Ready
S04086,58,88,9.35,0,59,78,67,60,41,83,95,68,74,3,34,3,3,3,22,8,1,Service_Ready
S04087,69,74,5.86,0,99,45,41,34,77,79,95,58,22,3,72,7,2,1,87,24,0,Not_Placed
S04088,77,62,7.98,0,94,20,73,62,81,34,26,47,25,3,61,3,1,5,95,4,0,Not_Placed
S04089,82,66,5.71,1,74,67,25,83,54,30,42,76,89,7,56,3,1,3,35,4,1,Service_Ready
S04090,96,78,6.78,0,93,44,67,69,38,93,94,60,24,5,22,5,2,4,67,25,0,Not_Placed
S04091,80,80,6.18,1,68,93,63,48,45,80,59,38,33,2,38,8,2,0,22,24,0,Not_Placed
S04092,66,86,8.0,0,84,29,46,95,87,40,39,36,65,1,97,9,0,3,83,16,1,Service_Ready
S04093,93,81,9.28,2,31,43,72,52,88,92,97,65,26,1,62,6,2,3,80,33,0,Not_Placed
S04094,75,69,8.25,0,79,95,43,74,48,73,70,41,39,4,70,8,0,5,69,17,0,Not_Placed
S04095,56,77,8.58,0,74,80,71,41,22,95,84,77,62,1,80,6,0,4,52,33,1,Service_Ready
S04096,79,90,6.38,1,34,25,61,54,25,97,37,62,39,6,72,7,3,0,33,33,0,Not_Placed
S04097,57,64,8.94,0,69,68,51,84,45,88,45,84,31,3,55,7,1,0,27,13,0,Not_Placed
S04098,81,66,9.69,0,54,35,55,75,49,51,98,40,75,7,73,8,3,1,20,11,1,Service_Ready
S04099,72,90,8.25,3,32,51,89,52,84,22,24,31,52,0,46,0,0,4,94,12,0,Not_Placed
S04100,90,95,6.87,0,70,23,63,37,37,25,78,82,62,1,88,4,0,2,80,16,1,Service_Ready
S04101,79,71,7.38,2,58,74,28,82,46,54,99,79,49,1,58,3,0,1,84,13,0,Not_Placed
S04102,71,79,6.93,0,47,29,30,93,79,49,68,90,88,3,47,3,3,2,31,6,0,Not_Placed
S04103,84,87,5.84,1,85,79,60,88,56,97,27,76,86,3,33,7,1,3,28,20,1,Service_Ready
S04104,61,71,5.67,0,95,90,97,77,94,94,26,81,86,6,86,4,0,0,76,8,1,Product_Ready
S04105,65,74,6.47,1,50,36,60,95,47,68,74,27,51,2,88,5,0,2,25,7,0,Not_Placed
S04106,70,83,6.24,1,71,88,48,22,70,87,63,44,41,1,94,7,2,3,72,23,0,Not_Placed
S04107,57,81,5.83,0,94,76,58,70,99,40,76,70,36,6,33,6,1,1,45,23,0,Not_Placed
S04108,96,82,5.77,0,75,40,61,39,98,63,50,28,69,0,51,9,3,3,88,14,1,Service_Ready
S04109,81,56,7.13,0,88,85,60,67,67,52,88,70,83,1,42,3,2,1,94,11,1,Service_Ready
S04110,64,90,6.06,0,20,35,38,95,24,74,81,24,26,6,97,0,1,1,25,31,0,Not_Placed
S04111,66,89,9.46,0,20,71,72,33,40,50,60,76,26,4,34,9,0,4,79,25,1,Product_Ready
S04112,69,75,9.77,0,76,83,44,91,53,73,53,47,20,2,56,1,0,2,79,3,0,Not_Placed
S04113,82,82,9.77,0,91,37,39,87,27,75,80,58,37,0,78,1,1,2,61,34,0,Not_Placed
S04114,75,61,9.26,0,62,21,59,69,82,68,83,69,29,3,42,4,3,1,44,34,0,Not_Placed
S04115,71,78,6.24,3,84,47,32,76,79,29,84,26,79,6,45,4,2,5,73,28,0,Not_Placed
S04116,88,66,5.93,3,29,36,93,80,30,36,94,34,23,0,72,8,3,0,22,5,0,Not_Placed
S04117,73,95,8.64,0,23,72,70,97,24,69,69,78,40,6,42,0,2,0,69,28,1,Product_Ready
S04118,70,60,6.6,0,48,78,65,97,31,48,97,91,68,7,59,0,2,3,99,14,0,Not_Placed
S04119,73,57,6.67,0,31,50,54,85,46,22,67,40,71,6,70,0,0,5,52,18,0,Not_Placed
S04120,60,75,9.39,1,77,95,31,37,81,25,96,67,30,0,40,6,3,0,28,32,0,Not_Placed
S04121,82,92,5.51,0,93,82,36,72,55,55,32,39,70,5,35,5,2,1,50,19,1,Service_Ready
S04122,86,95,6.69,0,99,59,64,93,20,46,41,47,67,2,22,5,1,3,24,11,1,Service_Ready
S04123,61,84,5.87,0,76,48,82,55,59,40,72,35,65,3,28,2,2,4,57,31,1,Service_Ready
S04124,93,80,7.64,1,74,28,70,76,99,64,57,87,31,1,29,0,3,3,70,23,0,Not_Placed
S04125,83,73,7.26,0,43,45,55,75,99,77,51,21,92,1,68,0,1,4,74,13,0,Not_Placed
S04126,67,89,5.91,0,29,69,54,35,55,80,94,36,20,3,22,2,0,2,38,21,0,Not_Placed
S04127,65,78,7.42,0,63,29,94,27,36,89,26,82,56,3,83,6,3,0,33,10,1,Service_Ready
S04128,65,55,9.16,0,77,43,91,90,65,37,86,82,43,3,50,9,2,5,62,9,0,Not_Placed
S04129,86,62,7.21,0,82,84,82,24,86,71,23,96,70,1,62,6,1,0,50,17,1,Service_Ready
S04130,78,84,8.13,0,96,26,28,40,49,41,66,81,50,3,29,8,2,2,93,28,1,Service_Ready
S04131,57,89,9.41,0,32,63,36,94,36,71,68,90,38,3,53,9,2,4,67,9,0,Not_Placed
S04132,58,82,7.88,0,77,80,59,36,34,30,89,67,32,6,45,7,1,0,33,7,0,Not_Placed
S04133,70,89,9.86,0,31,20,48,68,35,28,78,58,57,2,25,9,0,1,78,4,0,Not_Placed
S04134,73,89,9.17,0,42,82,77,69,27,70,61,82,50,0,78,1,2,1,70,6,0,Not_Placed
S04135,65,78,9.12,0,71,82,95,22,43,98,61,40,44,3,67,4,1,1,89,30,1,Product_Ready
S04136,83,83,9.98,0,51,32,72,94,73,48,70,95,68,6,60,5,1,2,31,5,1,Service_Ready
S04137,64,72,8.87,0,34,77,42,42,45,53,60,96,76,0,73,0,3,4,73,28,0,Not_Placed
S04138,62,90,8.48,0,96,74,83,24,78,46,38,84,87,1,45,0,3,4,57,8,1,Service_Ready
S04139,83,59,5.69,3,67,65,83,83,48,37,49,93,38,7,28,4,0,0,97,30,0,Not_Placed
S04140,97,61,5.71,1,85,85,81,35,31,59,29,83,74,6,23,9,0,4,68,5,1,Product_Ready
S04141,55,55,9.0,0,78,98,37,40,75,71,27,44,51,7,89,1,3,3,48,6,1,Service_Ready
S04142,89,73,6.2,0,65,91,50,94,87,59,88,61,63,4,36,3,2,3,95,18,1,Service_Ready
S04143,81,77,5.85,0,75,64,48,33,27,65,46,89,26,6,45,9,1,0,25,4,0,Not_Placed
S04144,73,73,9.39,0,54,24,25,42,78,70,81,51,20,0,47,1,2,4,48,20,0,Not_Placed
S04145,73,74,8.09,1,80,72,91,78,26,95,87,53,26,5,86,0,3,1,71,18,1,Product_Ready
S04146,72,57,8.82,0,44,91,71,99,24,78,44,99,33,4,71,8,2,1,56,7,1,Product_Ready
S04147,60,79,6.66,0,78,80,74,99,39,22,84,56,54,7,35,3,2,3,36,18,1,Product_Ready
S04148,78,91,8.71,1,34,56,77,65,72,75,32,54,55,4,93,8,0,1,43,28,0,Not_Placed
S04149,63,63,7.2,3,47,28,58,49,76,42,49,83,35,7,55,4,3,3,39,15,0,Not_Placed
S04150,83,91,8.53,0,48,62,93,55,36,73,36,51,35,2,78,6,3,1,89,11,0,Not_Placed
S04151,88,84,5.91,0,52,24,75,47,26,78,38,81,62,1,72,7,1,5,36,20,1,Service_Ready
S04152,81,91,7.45,0,48,70,34,35,30,52,39,48,35,5,36,8,1,4,96,19,0,Not_Placed
S04153,61,65,6.19,0,72,29,20,20,66,46,44,29,55,5,27,0,1,4,72,28,1,Service_Ready
S04154,96,58,5.61,0,94,84,96,53,33,72,95,94,20,5,27,1,0,2,41,7,1,Product_Ready
S04155,78,81,7.24,0,54,55,80,20,67,86,96,58,99,2,45,4,2,2,75,29,1,Service_Ready
S04156,97,84,8.45,0,80,20,83,33,60,92,87,72,50,1,78,1,3,4,69,3,1,Service_Ready
S04157,68,69,6.37,0,27,77,75,33,61,32,38,53,65,7,74,4,3,1,76,25,1,Product_Ready
S04158,62,87,9.25,0,36,65,52,88,34,61,34,84,82,7,62,1,1,1,85,18,0,Not_Placed
S04159,59,74,5.59,0,78,69,93,58,49,56,66,64,76,3,25,1,0,3,47,14,1,Service_Ready
S04160,86,73,5.68,0,42,46,20,41,27,88,43,52,31,3,83,8,1,4,96,11,0,Not_Placed
S04161,96,68,6.6,0,46,41,41,83,43,49,59,42,29,0,91,4,1,2,46,32,0,Not_Placed
S04162,79,56,5.91,0,86,77,60,83,65,79,34,46,77,7,54,6,3,3,35,7,1,Service_Ready
S04163,93,83,8.36,0,38,90,44,43,58,66,80,48,39,4,55,1,3,2,39,7,0,Not_Placed
S04164,80,77,9.1,2,29,53,77,27,71,47,28,53,78,5,36,0,3,4,56,14,0,Not_Placed
S04165,83,94,8.03,0,27,51,30,88,69,56,64,88,85,1,49,5,0,2,70,16,0,Not_Placed
S04166,87,84,7.93,0,80,35,94,56,72,97,42,78,47,1,88,7,2,1,87,24,0,Not_Placed
S04167,63,65,6.79,0,74,45,66,45,76,93,98,67,45,0,47,4,2,0,53,25,0,Not_Placed
S04168,95,78,5.79,0,23,33,82,40,83,45,88,98,43,1,51,8,2,0,34,4,0,Not_Placed
S04169,94,89,8.26,1,90,45,54,47,35,67,88,95,41,3,77,6,2,3,25,9,0,Not_Placed
S04170,60,84,6.7,0,29,67,85,43,47,53,76,86,45,6,41,3,1,4,22,29,0,Not_Placed
S04171,80,94,7.97,1,42,90,77,31,71,30,28,24,89,6,37,0,3,5,28,8,1,Product_Ready
S04172,63,65,9.95,3,41,73,72,81,69,45,86,73,60,6,27,7,3,4,94,15,0,Not_Placed
S04173,59,67,8.99,0,79,81,67,51,65,90,88,75,52,7,42,1,0,3,84,3,1,Service_Ready
S04174,83,63,9.55,0,50,67,65,64,51,70,66,80,69,2,34,4,0,2,44,21,1,Service_Ready
S04175,76,74,6.34,0,40,69,88,34,82,62,46,80,73,2,58,8,3,4,54,18,0,Not_Placed
S04176,63,97,6.22,1,81,87,35,35,51,57,58,81,82,0,35,5,1,4,34,19,1,Service_Ready
S04177,58,91,7.46,0,67,38,58,84,72,37,58,79,96,2,92,0,1,0,38,12,1,Service_Ready
S04178,78,75,6.66,0,23,85,36,20,96,93,28,29,68,7,67,1,1,5,22,27,0,Not_Placed
S04179,87,78,9.69,0,62,23,62,80,68,83,39,64,36,1,41,1,1,0,21,18,0,Not_Placed
S04180,63,74,7.34,1,44,83,50,49,29,57,47,43,48,0,36,4,1,1,50,21,0,Not_Placed
S04181,56,95,7.24,0,60,95,89,36,97,29,86,61,98,7,57,3,0,2,46,9,1,Product_Ready
S04182,77,95,8.72,2,67,43,92,94,97,61,28,83,88,1,30,8,0,4,91,5,1,Service_Ready
S04183,79,61,6.45,1,42,59,77,55,93,51,42,59,67,7,58,7,0,4,53,27,0,Not_Placed
S04184,69,60,8.66,0,20,73,21,55,87,47,39,56,78,3,31,8,1,1,48,30,0,Not_Placed
S04185,81,85,7.03,0,39,50,50,77,26,31,80,62,68,2,59,5,3,5,34,27,0,Not_Placed
S04186,74,66,7.43,2,45,49,49,96,81,62,41,36,42,0,89,5,0,1,76,22,0,Not_Placed
S04187,89,60,6.81,0,77,63,93,36,37,72,38,80,76,6,63,2,0,4,37,13,1,Service_Ready
S04188,86,80,9.15,1,70,60,97,84,80,94,54,41,88,7,73,1,0,3,48,19,1,Service_Ready
S04189,66,75,9.01,1,98,66,23,47,67,76,35,31,74,3,34,2,1,1,94,31,1,Service_Ready
S04190,82,77,5.71,0,64,58,98,43,64,55,23,84,75,2,44,9,1,3,71,7,1,Service_Ready
S04191,60,76,6.83,0,31,50,53,51,42,88,59,85,50,3,61,3,1,2,79,32,0,Not_Placed
S04192,87,80,5.55,0,46,24,94,70,35,59,87,95,97,0,63,8,3,4,61,21,0,Not_Placed
S04193,97,82,9.4,1,23,73,48,91,85,43,60,82,75,5,33,4,1,3,62,2,0,Not_Placed
S04194,87,65,5.93,0,40,92,39,36,82,98,24,65,71,0,99,3,0,0,68,25,0,Not_Placed
S04195,79,81,6.51,0,62,89,28,84,49,34,51,23,79,6,53,7,0,5,70,29,1,Service_Ready
S04196,93,79,9.08,0,46,41,81,91,58,92,41,92,50,1,87,7,0,0,73,7,0,Not_Placed
S04197,87,72,8.8,0,29,55,81,70,50,29,54,48,68,6,87,1,0,1,56,32,0,Not_Placed
S04198,80,85,5.55,1,29,91,47,88,26,21,76,29,33,7,93,5,3,4,22,9,0,Not_Placed
S04199,63,65,9.76,0,24,98,58,35,83,95,66,78,39,4,72,4,2,5,68,17,0,Not_Placed
S04200,70,77,5.78,0,43,80,27,88,48,29,75,92,41,1,39,2,2,4,29,20,0,Not_Placed
S04201,95,84,6.07,0,24,62,86,43,50,78,86,82,20,2,88,6,2,0,96,32,0,Not_Placed
S04202,67,55,6.07,2,58,61,58,61,92,89,92,61,48,3,44,8,1,2,28,28,0,Not_Placed
S04203,93,82,8.28,0,21,93,38,83,39,77,79,78,70,2,29,1,3,4,73,17,0,Not_Placed
S04204,80,85,7.25,0,61,68,38,99,76,27,81,99,95,0,26,7,3,4,80,24,1,Service_Ready
S04205,95,62,5.97,0,20,68,63,88,33,26,79,43,23,6,46,6,1,0,84,32,0,Not_Placed
S04206,93,77,8.25,0,67,45,53,51,59,24,29,92,65,7,80,4,1,1,45,24,1,Service_Ready
S04207,63,59,6.6,0,75,74,62,94,75,55,37,50,27,3,38,5,1,2,86,34,0,Not_Placed
S04208,64,57,7.02,0,69,47,33,71,49,49,46,85,96,6,61,3,2,1,37,18,1,Service_Ready
S04209,92,77,6.8,0,58,49,24,47,26,61,61,76,83,3,82,1,0,1,64,21,1,Service_Ready
S04210,56,84,8.65,0,53,54,88,76,34,58,98,47,31,2,29,3,2,2,39,29,0,Not_Placed
S04211,66,72,6.72,0,95,27,89,63,84,69,38,68,86,3,65,5,1,4,89,18,1,Service_Ready
S04212,84,69,8.13,0,92,53,80,54,85,32,79,28,40,0,84,3,0,4,31,22,0,Not_Placed
S04213,93,77,9.11,0,76,98,56,60,96,26,52,22,58,7,55,4,3,3,42,3,1,Service_Ready
S04214,86,60,5.94,0,99,86,45,44,98,83,72,69,48,4,38,7,2,1,33,16,0,Not_Placed
S04215,55,66,6.22,0,73,46,20,29,32,48,24,94,72,2,58,8,3,3,65,26,1,Service_Ready
S04216,93,78,7.88,0,94,44,23,47,99,21,45,91,62,1,57,4,1,0,49,13,1,Service_Ready
S04217,85,91,9.53,0,90,90,54,45,75,62,38,41,76,0,53,1,3,4,70,21,1,Service_Ready
S04218,82,82,6.15,0,34,29,82,39,81,71,49,22,20,5,29,0,0,0,54,32,0,Not_Placed
S04219,61,74,6.24,0,31,93,57,58,40,42,63,63,40,0,80,6,2,0,50,6,0,Not_Placed
S04220,71,55,9.79,0,85,53,48,24,49,64,37,97,56,2,23,5,0,5,22,25,1,Service_Ready
S04221,88,62,6.35,2,92,37,95,25,58,20,34,33,96,7,65,4,0,1,25,21,0,Not_Placed
S04222,58,94,8.66,0,93,88,21,63,72,25,62,38,37,5,90,0,0,4,87,4,0,Not_Placed
S04223,79,84,9.81,0,69,35,95,91,49,79,80,25,58,4,22,9,1,2,22,16,1,Service_Ready
S04224,55,67,9.72,0,58,86,49,60,30,89,95,99,41,5,31,3,1,0,51,4,0,Not_Placed
S04225,79,73,6.07,1,68,62,38,99,45,34,72,39,24,7,67,7,1,5,31,5,0,Not_Placed
S04226,97,67,6.96,1,32,21,25,42,93,55,29,46,26,1,40,5,1,1,20,26,0,Not_Placed
S04227,75,84,5.56,0,58,61,44,48,51,30,47,88,44,3,60,2,2,0,61,28,0,Not_Placed
S04228,75,81,9.18,1,86,49,42,70,24,69,63,34,21,7,73,9,3,2,60,22,0,Not_Placed
S04229,84,83,8.38,0,45,39,55,83,62,59,37,41,96,6,35,8,2,4,46,34,0,Not_Placed
S04230,94,92,7.34,0,71,71,85,81,82,70,83,75,30,2,30,0,1,0,52,14,1,Product_Ready
S04231,81,55,7.8,0,63,59,64,21,60,71,36,69,60,4,71,9,0,1,74,31,1,Service_Ready
S04232,95,56,9.33,0,32,67,59,79,56,40,37,96,74,0,99,9,2,4,79,17,0,Not_Placed
S04233,76,66,5.54,0,74,47,57,74,33,50,82,65,95,6,94,3,0,2,39,9,1,Service_Ready
S04234,78,72,9.02,0,88,67,64,96,40,92,85,72,84,7,53,9,0,0,54,27,1,Service_Ready
S04235,58,85,5.95,1,86,38,62,58,46,41,68,77,78,6,59,9,2,1,75,18,1,Service_Ready
S04236,67,92,6.7,0,43,56,81,24,63,69,20,83,96,3,91,0,2,1,20,15,0,Not_Placed
S04237,96,91,6.17,0,84,71,50,90,55,43,57,87,21,2,85,8,2,5,60,32,0,Not_Placed
S04238,95,88,9.16,0,27,22,51,87,29,37,72,95,30,7,25,5,2,3,45,9,0,Not_Placed
S04239,64,76,6.21,0,41,25,55,30,53,22,69,55,74,5,81,2,0,2,69,32,0,Not_Placed
S04240,86,73,7.42,0,38,55,30,98,82,62,93,52,68,2,69,7,0,1,38,4,0,Not_Placed
S04241,67,56,8.76,1,52,51,44,79,22,70,26,80,44,6,95,7,1,2,44,31,0,Not_Placed
S04242,86,90,9.58,1,27,88,21,38,86,95,89,27,78,4,96,5,0,5,23,21,0,Not_Placed
S04243,83,86,9.98,0,22,71,30,28,76,81,75,70,21,4,97,4,2,1,62,3,0,Not_Placed
S04244,87,81,7.91,0,21,47,60,71,33,80,97,69,32,3,38,7,3,5,31,10,0,Not_Placed
S04245,67,78,8.2,0,54,37,98,41,44,43,25,55,29,3,88,3,0,1,60,13,0,Not_Placed
S04246,87,59,5.79,0,36,54,99,59,38,79,66,21,89,1,79,8,2,5,78,33,0,Not_Placed
S04247,62,65,8.72,3,94,99,44,44,94,81,84,20,66,0,46,5,2,0,31,3,1,Service_Ready
S04248,62,87,7.35,0,53,49,39,55,26,88,28,64,37,6,20,3,0,5,91,21,0,Not_Placed
S04249,85,61,9.0,0,63,34,54,46,40,59,63,63,24,0,68,4,3,4,27,3,0,Not_Placed
S04250,91,68,9.69,0,79,80,65,40,37,80,88,53,73,1,48,8,3,5,77,19,1,Service_Ready
S04251,84,87,8.29,0,53,68,31,41,43,75,44,85,20,1,53,4,0,0,97,22,0,Not_Placed
S04252,60,65,8.05,0,83,43,60,86,57,57,47,29,43,5,71,6,2,1,69,23,0,Not_Placed
S04253,81,92,7.15,0,68,36,95,72,25,85,24,21,81,2,24,0,2,2,93,13,1,Service_Ready
S04254,72,67,7.02,0,81,23,81,65,90,40,79,64,98,1,41,0,1,0,46,11,1,Service_Ready
S04255,68,88,8.78,0,99,58,24,77,36,42,65,26,81,6,34,3,2,5,73,8,1,Service_Ready
S04256,85,57,9.47,1,65,41,71,56,79,86,67,49,62,1,90,1,3,2,65,5,1,Service_Ready
S04257,77,62,7.74,0,24,93,99,78,77,42,80,36,47,1,71,9,0,2,98,2,0,Not_Placed
S04258,87,63,6.98,0,65,89,25,42,20,92,80,41,84,2,76,3,0,1,24,23,1,Service_Ready
S04259,68,63,8.92,1,89,36,20,37,94,30,31,53,99,5,93,9,0,5,27,27,1,Service_Ready
S04260,96,96,8.57,0,57,48,48,47,95,25,21,72,50,4,75,5,0,3,74,34,1,Service_Ready
S04261,79,96,7.78,0,98,49,24,88,52,25,67,23,32,2,45,0,3,1,84,26,0,Not_Placed
S04262,79,55,6.6,0,44,86,54,42,32,42,82,34,98,3,45,6,2,0,80,29,0,Not_Placed
S04263,88,70,8.13,0,44,96,38,53,85,91,24,94,85,5,73,7,3,5,99,25,0,Not_Placed
S04264,95,71,9.96,1,49,66,61,41,50,70,56,32,50,3,33,4,3,3,57,12,0,Not_Placed
S04265,72,93,7.76,0,65,68,46,42,54,32,45,97,54,0,25,7,3,4,98,9,1,Service_Ready
S04266,70,83,8.78,0,54,67,93,84,88,86,33,65,46,5,48,0,1,2,45,22,0,Not_Placed
S04267,78,74,7.81,1,37,56,82,38,42,74,43,45,73,2,52,7,0,1,28,12,0,Not_Placed
S04268,75,71,7.82,0,29,96,77,89,83,99,89,79,44,6,30,4,2,1,60,12,1,Product_Ready
S04269,92,78,6.47,0,26,92,83,91,65,97,70,90,25,5,35,6,0,0,80,18,1,Product_Ready
S04270,61,89,9.38,0,63,99,25,99,75,27,39,92,49,5,96,9,1,4,80,25,0,Not_Placed
S04271,67,70,8.44,0,93,44,33,26,40,68,23,31,41,7,53,9,3,2,50,15,0,Not_Placed
S04272,77,71,6.86,0,29,49,26,21,41,24,86,92,88,7,39,5,3,3,76,22,0,Not_Placed
S04273,71,69,8.86,0,86,89,88,32,69,29,75,63,47,4,56,3,3,3,96,2,1,Product_Ready
S04274,97,63,6.97,0,86,51,89,77,71,89,47,84,59,7,39,7,2,2,29,13,1,Service_Ready
S04275,91,89,7.97,0,86,71,54,81,31,48,49,41,72,2,41,0,0,5,30,17,1,Service_Ready
S04276,90,76,7.41,1,57,74,60,57,53,30,98,33,40,3,79,1,0,3,75,7,0,Not_Placed
S04277,70,64,7.01,2,95,82,44,93,51,75,45,87,92,2,92,9,2,4,51,31,1,Service_Ready
S04278,93,63,7.55,0,30,76,69,92,72,99,85,62,58,1,95,1,0,5,28,31,0,Not_Placed
S04279,66,64,9.77,0,54,96,75,96,75,67,42,84,27,4,32,0,2,0,29,4,1,Product_Ready
S04280,82,81,5.86,2,26,61,29,80,83,47,45,71,93,3,41,9,3,1,86,25,0,Not_Placed
S04281,91,84,5.63,0,67,36,86,98,28,59,78,88,60,7,87,4,2,2,25,30,1,Service_Ready
S04282,71,82,6.08,0,68,31,64,64,24,84,54,54,50,5,55,7,2,4,31,19,1,Service_Ready
S04283,82,67,8.83,1,41,75,81,76,34,73,35,43,99,2,99,9,0,5,74,2,1,Product_Ready
S04284,87,61,6.86,0,47,51,27,63,47,86,26,25,64,5,64,7,2,5,78,26,0,Not_Placed
S04285,91,72,9.84,0,47,60,34,58,97,85,96,47,50,3,32,2,2,4,83,31,0,Not_Placed
S04286,66,75,5.98,0,99,92,36,75,26,55,59,20,61,3,58,8,0,1,94,23,1,Service_Ready
S04287,85,55,7.03,2,83,97,39,23,58,66,41,61,96,6,54,8,2,2,70,13,1,Service_Ready
S04288,68,94,9.0,0,50,43,30,49,38,55,25,21,38,5,59,1,0,3,65,21,0,Not_Placed
S04289,91,55,7.78,0,88,25,82,20,82,98,99,73,88,2,24,5,1,1,55,24,1,Service_Ready
S04290,70,91,7.22,1,35,88,30,70,94,99,69,86,86,0,31,6,2,4,65,33,0,Not_Placed
S04291,76,66,8.57,0,79,81,46,68,34,52,65,90,32,4,58,1,1,2,79,10,0,Not_Placed
S04292,96,58,9.74,2,31,96,69,32,71,99,40,74,29,5,48,7,2,0,22,2,0,Not_Placed
S04293,86,93,7.21,2,37,26,24,48,87,65,75,22,32,2,91,1,2,3,61,13,0,Not_Placed
S04294,78,92,6.54,0,59,53,26,94,57,38,64,39,21,4,56,9,1,5,28,11,0,Not_Placed
S04295,76,85,5.8,0,95,35,32,57,32,34,37,35,60,1,88,1,0,1,46,2,1,Service_Ready
S04296,68,89,6.65,0,69,44,73,68,22,44,87,76,34,2,30,2,0,3,37,10,0,Not_Placed
S04297,69,94,7.04,2,80,32,66,93,24,24,31,54,45,0,29,5,3,3,66,24,0,Not_Placed
